objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23766E+18,356.182548,-0.906254762,18.98871,17.82047,17.33352,16.9573,16.8406,4.33474E+17,GALAXY,0.06797886
1.23766E+18,164.5357458,51.7466519,19.27355,17.58907,16.79251,16.32089,16.00682,9.87504E+17,GALAXY,0.06843025
1.23766E+18,237.7682929,37.05882814,18.89996,17.6014,16.93962,16.58559,16.37346,1.89272E+18,GALAXY,0.07944527
1.23767E+18,240.7444667,22.22599143,19.32658,18.06874,17.28765,16.8568,16.55023,2.44673E+18,GALAXY,0.08776441
1.23766E+18,230.0556862,9.618788727,19.52737,18.24777,17.77007,17.50961,17.28553,1.9366E+18,GALAXY,0.04487262
1.23767E+18,151.5994462,24.20728264,16.87569,15.66292,15.08376,14.76763,14.52454,7.27245E+18,GALAXY,0.03649577
1.23766E+18,221.6037847,41.84854374,19.43439,17.97322,17.28477,16.91605,16.66696,1.57297E+18,GALAXY,0.09299266
1.23765E+18,193.1512967,-2.951003391,19.33216,18.21266,17.66546,17.36519,17.18472,3.79473E+17,GALAXY,0.1230992
1.23767E+18,208.2259806,27.82395143,18.57614,17.51357,17.06642,16.76091,16.59429,2.38033E+18,GALAXY,0.07414889
1.23766E+18,118.9884125,30.44759555,19.59766,17.69062,16.61497,16.15663,15.77875,1.1936E+18,GALAXY,0.1263781
1.23766E+18,247.744851,40.93059024,16.84352,15.00703,14.23757,13.84544,13.58148,9.18765E+17,GALAXY,0.03167391
1.23766E+18,183.4634313,37.33207721,19.36627,18.17465,17.30983,16.89263,16.57305,2.25299E+18,GALAXY,0.1863723
1.23767E+18,223.4576443,25.28576251,18.80333,16.8888,15.97414,15.57491,15.28877,2.41511E+18,GALAXY,0.06849957
1.23766E+18,199.1567639,44.82911755,17.34645,16.05801,15.37304,15.0662,14.86293,1.54933E+18,GALAXY,0.0609193
1.23766E+18,197.0531361,52.4665033,17.38753,15.75265,15.15268,14.79445,14.56646,9.98815E+17,GALAXY,0.05462136
1.23766E+18,111.3461186,41.24076795,17.94473,15.95868,15.02983,14.5762,14.2461,2.09872E+18,GALAXY,0.05865441
1.23766E+18,225.4916371,11.20736722,18.97012,17.59559,16.91475,16.51789,16.24636,1.93207E+18,GALAXY,0.07619985
1.23765E+18,195.5604839,66.98367725,18.27467,17.13174,16.75472,16.52127,16.36191,5.5735E+17,GALAXY,0.04827793
1.23766E+18,185.0207929,52.60996534,18.9167,17.96005,17.6821,17.47025,17.386,9.95404E+17,GALAXY,0.03656043
1.23766E+18,225.8219455,48.40792752,18.23215,16.75315,16.3237,16.07355,15.8796,1.18121E+18,GALAXY,0.03145275
1.23766E+18,194.0944586,9.310431985,18.92544,16.599,15.67337,15.24833,14.92452,2.01882E+18,GALAXY,0.05361719
1.23766E+18,200.1989045,8.048499573,18.73162,16.87244,16.03139,15.61647,15.29783,2.02341E+18,GALAXY,0.0403777
1.23767E+18,237.6217218,17.38284244,18.6421,17.55672,17.10867,16.78823,16.70368,2.44327E+18,GALAXY,0.08239781
1.23767E+18,155.4861404,14.72539359,18.51121,16.87791,15.95538,15.52804,15.21357,2.91615E+18,GALAXY,0.1110849
1.23765E+18,214.4574566,2.624485737,19.12266,17.75561,16.98193,16.54655,16.25513,6.00264E+17,GALAXY,0.102385
1.23767E+18,154.9474149,21.75908183,18.58327,17.75547,17.44468,17.26073,17.10214,2.66277E+18,GALAXY,0.03170986
1.23767E+18,182.0128403,11.23844519,17.26104,15.41439,14.57098,14.16265,13.83709,1.81502E+18,GALAXY,0.03171144
1.23766E+18,222.8023763,41.38375548,19.1286,17.76151,16.9885,16.62686,16.38244,1.57302E+18,GALAXY,0.1145008
1.23766E+18,162.9852367,40.10943851,11.41754,9.897096,9.474476,9.370869,10.09955,3.37779E+18,GALAXY,4.91E-05
1.23765E+18,45.61502102,-6.584770528,18.85862,17.6195,16.91406,16.51969,16.24317,5.15763E+17,GALAXY,0.09358307
1.23766E+18,182.8678679,4.281616929,18.83722,17.107,16.17168,15.70897,15.33941,9.49193E+17,GALAXY,0.133967
1.23766E+18,134.2715208,31.13355981,17.804,15.97056,15.1277,14.70019,14.35307,1.79028E+18,GALAXY,0.05449764
1.23767E+18,153.8798052,22.92025616,18.70821,17.46318,16.83978,16.45373,16.21346,2.64142E+18,GALAXY,0.1086604
1.23766E+18,155.874522,12.79536985,18.87569,17.23553,16.52688,16.15284,15.91143,1.96704E+18,GALAXY,0.03228866
1.23765E+18,358.3796193,16.1057866,18.1881,16.35767,15.54008,15.17732,14.87126,8.43421E+17,GALAXY,0.04853255
1.23767E+18,202.0307922,15.76815145,18.54988,17.43035,16.92533,16.57572,16.39367,2.93416E+18,GALAXY,0.07706691
1.23766E+18,252.0999769,27.87331305,19.08976,18.01922,17.5717,17.26386,17.10165,1.90399E+18,GALAXY,0.05799229
1.23766E+18,117.2563115,28.95940468,17.87291,15.90157,15.0461,14.63441,14.33853,1.19245E+18,GALAXY,0.02756784
1.23766E+18,126.9058435,27.48812401,19.25543,18.52396,18.03216,17.72527,17.59001,1.42654E+18,GALAXY,0.154322
1.23765E+18,352.326256,-10.85317302,17.77081,16.7472,16.36691,16.03581,15.92585,7.27355E+17,GALAXY,0.06618069
1.23766E+18,131.3293904,59.64524524,19.22205,18.27503,17.78636,17.36114,17.22809,2.00983E+18,GALAXY,0.09369949
1.23767E+18,234.1732445,59.37532367,19.24331,17.11117,16.10834,15.67396,15.32412,7.65504E+18,GALAXY,0.107111
1.23767E+18,240.1293631,11.84697493,18.71876,17.30098,16.59985,16.23473,15.973,2.83953E+18,GALAXY,0.05211637
1.23768E+18,6.730354504,25.25613846,19.43747,17.47042,16.46628,16.06553,15.68686,7.07188E+18,GALAXY,0.1123061
1.23766E+18,208.0981692,59.44690039,19.35924,18.26217,17.77415,17.46855,17.32904,8.86164E+17,GALAXY,0.1042622
1.23767E+18,221.2780664,15.89191047,18.00731,16.92939,16.70501,16.54122,16.43895,3.11094E+18,GALAXY,0.03367826
1.23765E+18,351.4064508,14.57400733,17.47466,15.58602,14.7742,14.26844,13.90683,8.38816E+17,GALAXY,0.03937067
1.23767E+18,215.5558091,-3.016372119,18.25835,16.32155,15.38106,14.94766,14.60068,1.03246E+18,GALAXY,0.05623212
1.23767E+18,108.3254852,64.84418251,19.43424,18.12926,17.65174,17.49193,17.42016,2.63123E+18,GALAXY,0.7346687
1.23765E+18,247.1797135,49.06108077,17.87371,16.93542,16.65846,16.46697,16.37761,7.0383E+17,GALAXY,0.03534944
1.23766E+18,309.7035064,0.046141716,19.4042,18.22009,17.76537,17.43642,17.27783,1.10457E+18,GALAXY,0.0531791
1.23766E+18,120.5928809,20.13277355,18.66469,16.65902,15.70559,15.26915,14.95035,2.16411E+18,GALAXY,0.07050151
1.23767E+18,218.9325729,17.64894288,18.76301,17.26355,16.52786,16.14327,15.87696,3.10877E+18,GALAXY,0.1016053
1.23766E+18,199.5560143,14.28240611,18.32385,17.16219,16.62693,16.27507,16.05406,1.99626E+18,GALAXY,0.08471546
1.23765E+18,195.7153435,67.42248166,19.59255,17.57385,16.5424,16.11305,15.7552,5.5746E+17,GALAXY,0.1093465
1.23767E+18,208.7106591,21.69188074,18.14301,17.00412,16.67279,16.48982,16.40466,3.11884E+18,GALAXY,0.02770161
1.23767E+18,205.6739607,29.44392439,19.20584,17.88162,17.50107,17.33343,17.02264,2.27106E+18,GALAXY,0.03389018
1.23765E+18,159.6237883,5.358761694,19.21291,17.40077,16.50071,16.03054,15.67316,6.4979E+17,GALAXY,0.06794617
1.23766E+18,185.7293475,68.19535763,18.71763,17.6169,17.10679,16.85366,16.60576,5.55239E+17,GALAXY,0.0330008
1.23767E+18,228.2496865,20.53488556,18.81237,17.66973,17.19034,16.93642,16.7707,2.42749E+18,GALAXY,0.03849526
1.23767E+18,118.1368606,34.27682978,18.78122,17.30502,16.54699,16.13214,15.84537,8.51311E+17,GALAXY,0.1194933
1.23765E+18,216.0697618,-0.038421615,18.67984,17.50876,16.97506,16.61264,16.38397,3.43471E+17,GALAXY,0.06613284
1.23766E+18,337.9713383,0.570477175,18.7821,17.35731,16.56839,16.12868,15.83482,4.23489E+17,GALAXY,0.1309873
1.23767E+18,164.4567066,25.11305681,19.54714,18.06894,17.47012,17.13013,16.91522,2.65377E+18,GALAXY,0.09037697
1.23766E+18,119.6994651,26.79328678,18.79604,17.54778,17.05224,16.69822,16.52342,1.04601E+18,GALAXY,0.07415292
1.23767E+18,174.1869574,26.06363819,19.02283,17.92853,17.40163,17.06729,16.91127,2.49839E+18,GALAXY,0.07099134
1.23768E+18,325.1999863,7.0037657,19.40974,17.73971,16.74079,16.17252,15.71746,4.60177E+18,GALAXY,0.09931582
1.23767E+18,193.6858362,25.84101568,18.44631,17.1952,16.63675,16.30799,16.08651,2.99617E+18,GALAXY,0.0692516
1.23765E+18,158.9181119,-0.414573019,19.32115,18.2566,17.83754,17.49823,17.3516,3.07389E+17,GALAXY,0.08348337
1.23766E+18,119.561163,24.06126743,17.57514,15.63156,14.74265,14.31882,13.9919,1.35572E+18,GALAXY,0.04466789
1.23767E+18,163.3694379,25.1893111,18.59786,16.58951,15.66292,15.23234,14.86328,2.65382E+18,GALAXY,0.07821935
1.23767E+18,15.17333718,1.143678423,18.56076,17.70151,17.37996,17.27431,17.24742,8.86335E+18,GALAXY,0
1.23767E+18,219.7158914,30.52350155,19.46913,18.15855,17.53275,17.15128,16.87872,2.40732E+18,GALAXY,0.06861745
1.23766E+18,223.0091728,9.495740936,18.36536,16.78721,15.94967,15.46597,15.02147,1.92869E+18,GALAXY,0.03659234
1.23766E+18,3.765931597,-0.624326341,19.23246,18.00977,17.36776,16.93801,16.70999,4.7491E+18,GALAXY,0.1041214
1.23765E+18,310.349348,-6.955650495,19.37063,18.05618,17.42308,17.04313,16.81019,7.13834E+17,GALAXY,0.1139943
1.23766E+18,116.8266359,21.15816986,19.42622,18.80159,18.13662,17.76061,17.55866,1.42212E+18,GALAXY,0.2382262
1.23767E+18,154.9013014,14.7435251,18.34497,16.64714,15.80786,15.37901,15.04338,2.91617E+18,GALAXY,0.04667233
1.23766E+18,230.614117,36.30117177,19.06884,17.20968,16.32718,15.91827,15.59974,1.57633E+18,GALAXY,0.06543858
1.23767E+18,50.89463847,-0.561742511,17.87915,16.85751,16.44105,16.17658,15.9335,4.65014E+17,GALAXY,0.03580734
1.23767E+18,194.9868281,29.87012516,17.67025,16.10311,15.32743,14.93364,14.61419,2.26432E+18,GALAXY,0.08189208
1.23765E+18,349.6254028,14.82696463,18.73834,17.29897,16.51094,16.09133,15.74925,8.38905E+17,GALAXY,0.0944712
1.23767E+18,226.4884228,25.77058939,19.22564,18.04097,17.50301,17.12673,16.97633,2.42306E+18,GALAXY,0.1095852
1.23766E+18,135.9722275,35.31466546,19.20589,17.65456,16.83719,16.4115,16.09326,1.36467E+18,GALAXY,0.08568344
1.23765E+18,135.5349576,48.71020563,17.91602,16.50896,15.81091,15.43323,15.1546,8.60355E+17,GALAXY,0.03695837
1.23766E+18,221.172151,7.01411798,19.13179,17.52544,16.71943,16.31767,16.02812,2.05939E+18,GALAXY,0.08262733
1.23765E+18,151.593648,1.10704221,19.02397,17.8075,17.33188,17.01379,16.87898,5.64092E+17,GALAXY,0.08289812
1.23767E+18,202.1524663,10.92661881,19.3157,18.17004,17.69164,17.41728,17.25093,1.91297E+18,GALAXY,0.08215567
1.23766E+18,146.4527613,42.93126045,18.64569,16.74671,15.80639,15.36951,15.01513,1.05952E+18,GALAXY,0.07516814
1.23766E+18,173.1797704,10.15597013,18.98252,17.07968,16.15633,15.7504,15.40589,1.37714E+18,GALAXY,0.08104328
1.23767E+18,196.1940306,24.98242714,18.95487,17.40619,16.54746,16.0724,15.72204,2.9973E+18,GALAXY,0.07931514
1.23766E+18,151.3901339,9.331375623,19.09263,18.20342,17.57032,17.19476,17.02149,1.39173E+18,GALAXY,0.1953021
1.23766E+18,197.3170543,41.91372714,19.34401,18.02788,17.48667,17.25441,17.01544,1.64392E+18,GALAXY,0.02921733
1.23766E+18,149.6910707,35.41786013,19.38366,18.42426,17.73005,17.32755,17.14534,2.19337E+18,GALAXY,0.2114889
1.23767E+18,238.5188352,21.58241574,16.80155,16.11875,16.11787,15.91051,15.86776,2.44438E+18,GALAXY,0.03916338
1.23766E+18,144.2893062,48.49569684,18.473,16.63208,15.72032,15.26787,14.93188,9.39113E+17,GALAXY,0.09835182
1.23766E+18,224.0680165,48.1143392,19.53513,18.15208,17.46926,17.10061,16.89238,1.17997E+18,GALAXY,0.128218
1.23768E+18,341.3149193,29.97490347,19.28109,17.30804,16.3232,15.85924,15.47484,7.08658E+18,GALAXY,0.08288908
1.23766E+18,0.018487579,-0.08335433,17.1132,15.30021,14.51777,14.15714,13.84893,1.2284E+18,GALAXY,0.02376629
1.23766E+18,187.2856617,46.8815151,17.34636,15.7205,14.90292,14.47116,14.15016,1.636E+18,GALAXY,0.03953889
1.23768E+18,32.74078116,-5.283427591,19.12412,18.17114,17.60719,17.20992,16.99366,8.14827E+18,GALAXY,0.1374106
1.23767E+18,171.1879286,22.87190816,17.23006,16.05943,15.54452,15.29267,15.11583,2.81484E+18,GALAXY,0.01929059
1.23766E+18,169.7493846,56.82171645,17.47144,15.78903,15.06308,14.6845,14.41552,1.02358E+18,GALAXY,0.04796595
1.23766E+18,145.8348651,10.02485441,19.00296,17.72037,17.19473,16.84002,16.59818,1.46941E+18,GALAXY,0.04240166
1.23766E+18,186.4234218,13.36289316,19.16455,17.3268,16.465,16.05869,15.71579,1.81736E+18,GALAXY,0.1064399
1.23765E+18,163.1503982,59.96034088,18.51958,17.43553,17.17212,16.93819,16.8149,6.31658E+17,GALAXY,0.05093628
1.23766E+18,183.0962613,12.46455349,19.08479,17.63733,16.89308,16.45607,16.19218,1.81499E+18,GALAXY,0.1198994
1.23767E+18,162.9721101,15.99694298,18.60775,16.51339,15.51514,15.09723,14.75002,2.79566E+18,GALAXY,0.09708122
1.23766E+18,351.9715538,14.71099254,18.12247,16.01935,15.02665,14.55144,14.14951,8.40052E+17,GALAXY,0.0416536
1.23765E+18,19.65824581,-10.26482578,19.25212,18.03369,17.55176,17.23802,17.04326,7.43122E+17,GALAXY,0.05836221
1.23767E+18,206.5115945,18.43215558,19.39882,18.24092,17.72922,17.45319,17.2229,3.10193E+18,GALAXY,0.11453
1.23766E+18,241.2346306,23.75778828,18.78216,16.83655,15.95802,15.51508,15.16121,2.08527E+18,GALAXY,0.03122918
1.23766E+18,181.9489216,15.90812656,19.39395,18.24071,17.6608,17.30931,17.08361,1.98624E+18,GALAXY,0.07889248
1.23766E+18,227.482472,44.99251476,18.05692,16.91687,17.17508,17.80294,25.31124,1.88825E+18,GALAXY,0.06777921
1.23765E+18,148.238459,0.54954936,19.39983,18.20276,17.72251,17.36344,17.28594,3.0075E+17,GALAXY,0.07917745
1.23767E+18,218.9342228,19.46230755,19.26438,17.33313,16.31849,15.85968,15.4993,3.12449E+18,GALAXY,0.1016432
1.23765E+18,126.695239,44.13331833,19.36397,18.20704,17.51576,17.11325,16.88731,6.17021E+17,GALAXY,0.1320321
1.23767E+18,201.6400051,17.21369928,19.57828,18.18067,17.57118,17.21885,16.98263,2.93313E+18,GALAXY,0.08805001
1.23767E+18,176.2176315,19.45419286,16.16217,14.82723,14.1656,13.8214,13.51603,7.24188E+18,GALAXY,0.0182357
1.23765E+18,124.426638,47.41679593,17.83212,15.90184,14.93646,14.43902,14.03378,4.15806E+18,GALAXY,0.05383269
1.23767E+18,159.4041435,19.85494706,18.09021,16.49276,15.72382,15.34607,15.05686,2.67516E+18,GALAXY,0.05501617
1.23766E+18,171.3482463,9.983945234,18.95723,17.98473,17.71718,17.45345,17.4556,1.37707E+18,GALAXY,0.06510932
1.23766E+18,157.5819162,40.9982359,19.41585,17.81197,16.95952,16.51538,16.21148,1.53128E+18,GALAXY,0.0900456
1.23766E+18,211.4077747,50.7064802,17.88515,16.98442,16.71029,16.68945,16.71917,1.17546E+18,GALAXY,0.006302911
1.23767E+18,214.3245616,20.68420149,18.8878,16.9679,15.9694,15.51046,15.15716,3.13679E+18,GALAXY,0.08483374
1.23766E+18,136.84711,34.42423284,18.03076,16.65891,15.92071,15.52424,15.24348,1.43336E+18,GALAXY,0.1130562
1.23766E+18,191.5809123,43.18298075,19.25734,18.16,17.77886,17.49702,17.33488,1.63943E+18,GALAXY,0.06416596
1.23765E+18,213.834632,5.034955285,19.58722,17.62367,16.56168,16.09208,15.72615,6.56538E+17,GALAXY,0.1261587
1.23766E+18,120.7139191,22.01328264,18.92402,17.27967,16.44378,16.00732,15.691,1.78351E+18,GALAXY,0.118587
1.23766E+18,226.7283237,5.232836179,18.61414,16.81959,16.01579,15.62458,15.32145,2.06272E+18,GALAXY,0.03641258
1.23766E+18,172.2926103,55.81368741,18.70611,17.45764,16.98952,16.68302,16.57132,1.47386E+18,GALAXY,0.05549438
1.23766E+18,255.5771657,33.77047244,18.928,17.85203,17.24429,16.86099,16.66637,1.09562E+18,GALAXY,0.1026444
1.23765E+18,126.3632901,41.19957807,19.13952,18.10854,17.74899,17.48473,17.2679,8.56847E+17,GALAXY,0.05666819
1.23766E+18,164.5028674,37.76846578,17.44595,15.52495,14.683,14.26923,13.92732,2.35437E+18,GALAXY,0.03426719
1.23765E+18,143.6842704,0.074219399,18.88228,16.95303,15.9899,15.57858,15.2453,5.36049E+17,GALAXY,0.09048052
1.23766E+18,201.4926143,10.4421345,19.05222,16.96832,15.81775,15.36194,15.04776,6.11384E+18,GALAXY,0.1465877
1.23766E+18,9.057562263,0.310351558,19.37163,17.65796,16.79973,16.37965,16.07531,4.41483E+17,GALAXY,0.07283327
1.23767E+18,170.6588927,-0.690933578,17.73176,16.40048,15.78339,15.42582,15.18539,3.16461E+17,GALAXY,0.06338356
1.23766E+18,148.1811036,8.486349537,18.6593,17.68557,17.36256,17.11528,17.01011,1.39061E+18,GALAXY,0.03983656
1.23767E+18,206.7217227,-3.401886078,19.37467,18.21504,17.6492,17.30386,17.09146,1.02797E+18,GALAXY,0.09194264
1.23766E+18,232.2957203,27.31406018,19.2865,18.04642,17.13631,16.67653,16.33997,2.08074E+18,GALAXY,0.1938446
1.23767E+18,190.2922512,17.11626123,18.42156,17.00198,16.16142,15.7502,15.43576,2.92622E+18,GALAXY,0.1181861
1.23766E+18,151.4885288,36.39422888,19.07584,17.25886,16.37052,15.96439,15.68014,1.60557E+18,GALAXY,0.0911416
1.23767E+18,211.2992866,32.86695341,17.9091,16.79382,16.27557,15.96191,15.75858,2.38818E+18,GALAXY,0.05400697
1.23766E+18,119.4842461,17.0028869,18.62225,17.32009,16.66248,16.22003,15.94713,2.34203E+18,GALAXY,0.09428938
1.23766E+18,175.4130891,4.207755446,19.41034,17.45159,16.40842,15.97976,15.62599,9.4352E+17,GALAXY,0.1258795
1.23765E+18,141.0658732,3.17751779,17.81903,16.4087,15.81755,15.45693,15.18403,6.39562E+17,GALAXY,0.05724086
1.23766E+18,181.053472,38.92337752,17.79991,16.41512,15.78324,15.44362,15.21551,2.37353E+18,GALAXY,0.03817685
1.23766E+18,219.2951166,45.10823515,19.0301,17.94273,17.37329,17.02605,16.86533,1.45031E+18,GALAXY,0.1245636
1.23765E+18,170.4247284,1.520787392,17.26078,15.39806,14.60015,14.2124,13.88438,5.75371E+17,GALAXY,0.0296976
1.23767E+18,243.9542613,50.479155,18.87648,17.84082,17.54908,17.26009,17.22431,3.2472E+18,GALAXY,0.0874702
1.23766E+18,116.3597271,30.09541143,19.37645,17.60614,16.69607,16.26352,15.91301,1.00104E+18,GALAXY,0.09950617
1.23767E+18,212.8575485,17.24863949,18.7639,17.74196,17.37666,17.12665,17.00695,3.10527E+18,GALAXY,0.09870831
1.23766E+18,128.4945603,26.10679333,17.77711,16.08553,15.27228,14.87876,14.53812,1.78585E+18,GALAXY,0.05867355
1.23767E+18,218.0790189,22.04381387,18.77199,17.01287,16.14667,15.71722,15.38747,3.13912E+18,GALAXY,0.0435968
1.23766E+18,150.2087047,38.92734744,18.16689,16.32731,15.44249,15.01791,14.69194,1.5268E+18,GALAXY,0.05049486
1.23766E+18,333.2565613,0.244574011,17.8104,15.84022,14.95113,14.55842,14.2044,4.20132E+17,GALAXY,0.05654882
1.23766E+18,231.7764958,46.74336138,18.72014,17.4916,16.95647,16.62178,16.38867,1.49979E+18,GALAXY,0.07233758
1.23767E+18,170.9338012,28.45852394,18.74611,17.66593,17.28183,17.02206,16.82497,2.4962E+18,GALAXY,0.05969188
1.23765E+18,132.3077073,1.110961895,18.44136,17.06555,16.36065,15.94432,15.65577,5.2702E+17,GALAXY,0.06684694
1.23768E+18,35.23503052,1.033881953,18.78508,17.4282,16.80973,16.47032,16.2516,4.5722E+17,GALAXY,0.03684913
1.23766E+18,185.5336195,60.54003199,19.55665,18.03026,17.32811,16.96306,16.67435,1.0754E+18,GALAXY,0.05824331
1.23767E+18,145.4047945,25.18261362,18.33916,17.18672,16.69777,16.36838,16.2025,2.58625E+18,GALAXY,0.09105713
1.23766E+18,182.9964875,58.4971443,18.92541,17.2246,16.36216,15.95099,15.60911,1.47959E+18,GALAXY,0.1032697
1.23766E+18,120.0770821,50.4562242,18.65579,17.49846,16.93637,16.56151,16.36763,2.10432E+18,GALAXY,0.09227246
1.23767E+18,183.0575632,19.6789756,18.29684,17.12581,16.54422,16.20652,15.99464,2.93868E+18,GALAXY,0.09093259
1.23767E+18,242.7181679,20.10719579,19.31341,18.15942,17.5686,17.18304,16.95726,2.48263E+18,GALAXY,0.09781004
1.23766E+18,347.7479809,-10.33715862,19.39445,17.38816,16.18837,15.71274,15.36214,8.17437E+17,GALAXY,0.1647968
1.23767E+18,237.6167768,23.06591663,18.8067,18.04182,18.45015,18.11542,18.33607,2.44442E+18,GALAXY,0.05265497
1.23766E+18,222.6997331,33.58315083,18.91612,17.64615,16.98578,16.61317,16.34798,1.85447E+18,GALAXY,0.08881458
1.23766E+18,209.525084,57.20808622,19.12758,17.92485,17.13404,16.72462,16.47191,1.30499E+18,GALAXY,0.0588936
1.23767E+18,173.8494507,31.65420934,16.95255,16.01261,15.67116,15.53146,15.38272,2.22255E+18,GALAXY,0.01129843
1.23765E+18,201.2734019,4.204537253,18.59032,17.42278,16.77959,16.38882,16.12416,9.59319E+17,GALAXY,0.08270624
1.23766E+18,241.3346272,24.32381792,19.57601,17.57074,16.56715,16.10759,15.72147,1.86456E+18,GALAXY,0.08721635
1.23766E+18,54.77064347,-0.132985893,19.44981,18.31887,17.57685,17.17222,16.91694,8.03958E+17,GALAXY,0.1694385
1.23766E+18,166.911689,58.89786127,19.09887,17.31603,16.42553,15.97885,15.70577,1.06975E+18,GALAXY,0.08499417
1.23767E+18,199.5734958,20.35139286,18.67078,17.77315,17.36552,17.20789,16.99361,2.94777E+18,GALAXY,0.02236387
1.23767E+18,199.8312205,11.04152947,19.46085,17.51671,16.51348,16.09614,15.72938,1.91185E+18,GALAXY,0.1164102
1.23765E+18,258.3736788,57.34212819,17.83865,16.14542,15.37043,14.98471,14.68701,3.9976E+17,GALAXY,0.02783526
1.23767E+18,204.4866573,18.04804072,18.02489,16.6162,15.99291,15.63161,15.37536,2.97471E+18,GALAXY,0.0877834
1.23766E+18,240.066863,5.959345746,17.92566,15.98155,15.00914,14.54607,14.15087,2.05156E+18,GALAXY,0.06502189
1.23765E+18,184.3950795,-1.611492418,18.52849,17.5967,17.30862,17.12439,17.00947,3.75036E+17,GALAXY,0.02057402
1.23766E+18,236.1459354,26.36705738,19.30792,18.16883,17.68941,17.38284,17.20581,2.08194E+18,GALAXY,0.09015962
1.23766E+18,177.2695657,40.6242487,18.98048,17.93955,17.39081,17.01742,16.83736,2.21816E+18,GALAXY,0.0806933
1.23765E+18,145.989401,61.8887795,18.70344,17.44422,16.78095,16.38781,16.13328,5.47327E+17,GALAXY,0.0968152
1.23765E+18,354.5365226,14.66781275,19.55548,18.45068,17.87705,17.52051,17.34209,8.41092E+17,GALAXY,0.1269571
1.23766E+18,141.1627927,11.32914594,19.00423,17.64942,17.03306,16.71436,16.5256,1.95921E+18,GALAXY,0.01106624
1.23765E+18,155.295925,0.030594827,18.79723,16.88953,16.02583,15.62339,15.30488,3.05281E+17,GALAXY,0.0540349
1.23766E+18,198.291259,39.92125826,18.10928,16.80266,16.11331,15.70744,15.43562,2.35103E+18,GALAXY,0.08373349
1.23767E+18,192.3926561,30.47790525,19.25507,18.1052,17.52819,17.22925,16.97471,2.52103E+18,GALAXY,0.06635629
1.23767E+18,139.3205647,13.54869576,18.86808,17.23191,16.3658,15.94883,15.60371,2.74498E+18,GALAXY,0.09877042
1.23768E+18,356.6345419,1.234572886,18.42939,16.5005,15.55779,15.08993,14.73926,7.69113E+17,GALAXY,0.0593855
1.23766E+18,133.7749487,42.06808072,19.41372,17.741,16.71472,16.23311,15.96463,9.34634E+17,GALAXY,0.1625425
1.23766E+18,245.1947562,0.229444161,18.64803,16.5854,15.52424,15.07398,14.65705,3.89726E+17,GALAXY,0.09351384
1.23766E+18,226.6329646,54.38267826,19.44385,17.6392,16.85502,16.47182,16.14441,8.929E+17,GALAXY,0.03892126
1.23765E+18,182.7191959,2.634708702,19.38081,18.21739,17.68223,17.35294,17.20014,5.83313E+17,GALAXY,0.06685547
1.23766E+18,247.6634021,41.210703,17.87813,15.88777,15.05335,14.5729,14.03619,9.1877E+17,GALAXY,0.03248651
1.23767E+18,210.2293349,27.90071966,18.41145,16.41189,15.46795,15.02509,14.6972,2.39038E+18,GALAXY,0.07624623
1.23766E+18,163.9172183,55.46584064,19.03726,17.40701,16.82344,16.47957,16.22862,1.02124E+18,GALAXY,0.04752608
1.23767E+18,134.7546587,20.88979953,19.45992,18.25961,17.61594,17.2791,17.03435,2.56935E+18,GALAXY,0.1249914
1.23767E+18,186.6084384,35.3544851,18.4876,17.14191,16.5472,16.20651,15.93319,2.26879E+18,GALAXY,0.03379935
1.23767E+18,128.231486,13.79141554,19.39476,18.06379,17.23252,16.79067,16.48071,2.73047E+18,GALAXY,0.1780117
1.23767E+18,216.4892372,20.07419238,17.60113,16.13517,15.42379,15.00644,14.72058,3.1223E+18,GALAXY,0.07703143
1.23766E+18,177.0301992,55.28257123,18.38496,17.03956,16.38394,15.98566,15.72707,1.14514E+18,GALAXY,0.07900986
1.23765E+18,215.6630281,1.689481392,18.86705,17.23824,16.39422,15.9826,15.66513,6.0128E+17,GALAXY,0.1026211
1.23765E+18,143.6648403,0.464466996,18.78427,17.99071,17.4313,16.98769,16.8549,5.36033E+17,GALAXY,0.147427
1.23767E+18,163.5648459,33.07066836,19.14181,17.10743,16.19686,15.76645,15.45776,2.28122E+18,GALAXY,0.08232714
1.23766E+18,220.2028828,55.02172684,18.74903,17.49061,16.89563,16.51845,16.26872,1.30951E+18,GALAXY,0.09619919
1.23767E+18,193.5308568,32.48970119,17.58111,15.79321,14.97844,14.58412,14.28934,2.24516E+18,GALAXY,0.04441203
1.23765E+18,216.1792958,1.20524384,18.49018,17.43339,17.01415,16.78928,16.70376,3.43516E+17,GALAXY,0.03795922
1.23767E+18,186.6236009,20.72888803,19.35023,18.24305,17.6658,17.32114,17.15718,2.93989E+18,GALAXY,0.1283383
1.23765E+18,218.2215183,1.540026198,19.11657,17.0494,16.05317,15.6175,15.24995,4.53068E+18,GALAXY,0.1128224
1.23766E+18,171.2989616,58.59833177,18.87801,17.53725,16.85794,16.44606,16.17271,1.07194E+18,GALAXY,0.1344139
1.23767E+18,228.5021492,19.97556631,17.5278,16.36929,15.84842,15.56583,15.4263,2.42751E+18,GALAXY,0.03929619
1.23766E+18,8.880818585,0.828874263,18.98347,17.80739,17.21849,16.88123,16.66746,4.41475E+17,GALAXY,0.04171538
