objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23765E+18,27.48004959,14.41359994,17.80706,16.2465,15.68774,15.49183,15.40033,2.13711E+18,STAR,-9.04E-05
1.23767E+18,160.8338746,17.19674957,18.04804,17.08847,16.65315,16.47035,16.4073,3.71443E+18,STAR,0.000161876
1.23766E+18,221.684928,10.52122136,17.23051,16.32851,16.06171,15.97237,15.94567,6.16443E+18,STAR,0.000408982
1.23766E+18,163.8446322,39.44913841,14.88369,14.71154,12.32593,12.22385,13.01596,3.37777E+18,STAR,0.000125796
1.23767E+18,64.43545374,15.03966754,17.91462,16.26368,15.44221,15.06035,14.83581,3.01742E+18,STAR,-9.47E-05
1.23766E+18,318.1955601,-0.214415399,18.95625,16.52015,15.46946,15.08894,14.87437,2.15948E+18,STAR,-0.000227866
1.23766E+18,131.1025328,24.84460397,19.42019,18.09154,17.49098,17.24522,17.14519,3.54434E+18,STAR,0.000236994
1.23767E+18,190.9201232,18.61073236,18.72051,17.69767,17.25926,17.10787,17.08032,2.94317E+18,STAR,-0.000214259
1.23766E+18,227.7734809,33.0105902,17.20508,15.73137,15.23325,15.09406,15.04329,3.27654E+18,STAR,-0.000219438
1.23767E+18,140.9701055,15.2944464,19.13995,18.25543,17.90549,17.74268,17.71651,3.594E+18,STAR,0.000482592
1.23765E+18,171.8950847,65.75672512,17.27204,15.69359,15.19576,15.04239,15.01413,3.21786E+18,STAR,-0.000211094
1.23766E+18,134.0333252,36.36049509,19.40848,17.99688,17.44607,17.26817,17.18823,2.6797E+18,STAR,-0.000123622
1.23767E+18,70.08141909,22.44768149,19.46656,17.19869,16.15247,15.73451,15.49006,3.01863E+18,STAR,-1.03E-05
1.23765E+18,133.6193297,53.40512963,17.40434,15.87298,15.29562,15.06642,15.03791,5.05591E+17,STAR,-2.42E-05
1.23766E+18,65.21016213,28.30312297,17.96386,16.36049,15.62081,15.26137,15.08873,1.40854E+18,STAR,-0.000135841
1.23767E+18,241.4540413,22.42976094,18.85306,18.89433,19.17555,19.39457,19.68915,2.08524E+18,STAR,-0.000157148
1.23766E+18,316.3120627,0.320413349,17.45934,16.25784,15.8023,15.62082,15.5533,1.25443E+18,STAR,-0.000201622
1.23767E+18,174.8335601,-0.837673068,15.97993,14.49267,14.01359,14.28296,13.80766,3.22233E+18,STAR,-5.23E-05
1.23766E+18,120.8021154,53.90744586,18.07162,17.17232,16.88457,16.79493,16.76682,8.21924E+18,STAR,4.03E-05
1.23767E+18,118.7341961,10.13611399,17.10671,15.76602,15.25797,15.08151,15.02372,3.31028E+18,STAR,1.22E-05
1.23766E+18,252.9531045,26.25860663,17.01647,17.25717,17.71141,18.05105,18.37395,4.7064E+18,STAR,1.81E-05
1.23768E+18,353.1572077,20.50264563,18.02336,17.05927,16.65645,16.48135,16.40366,6.89528E+18,STAR,-0.00059673
1.23766E+18,122.4705252,28.54210579,18.73486,17.61518,17.35642,17.25157,17.16035,1.15835E+19,STAR,-0.000525547
1.23766E+18,124.7885219,40.78097481,16.95853,15.73498,15.61542,18.47477,15.04157,9.33716E+18,STAR,1.78E-05
1.23767E+18,158.3412779,30.04582206,19.34175,18.40862,18.08522,17.94012,17.93699,1.28162E+19,STAR,0.000520331
1.23765E+18,187.1298935,-0.125126543,18.82183,17.50524,17.65709,17.7919,17.86336,2.88007E+18,STAR,0.000343018
1.23767E+18,169.9584958,-13.10749783,18.33407,17.04691,16.51475,16.31005,16.2272,3.21898E+18,STAR,0.000214559
1.23765E+18,26.36821587,-9.628750156,16.38289,14.76049,14.23448,14.05433,14.02363,3.20883E+18,STAR,0.000111855
1.23767E+18,162.2474874,25.96612561,17.45046,16.57453,16.30528,16.21041,16.19822,7.24755E+18,STAR,0.000241705
1.23766E+18,72.41770026,26.13489046,19.45688,17.08031,15.96212,15.35119,14.93569,1.41543E+18,STAR,8.89E-05
1.23765E+18,255.382338,40.01136931,18.59669,17.04217,16.50542,16.29605,16.21733,2.45572E+18,STAR,6.37E-05
1.23766E+18,251.3219319,20.32047809,18.75304,17.35955,16.69357,16.40332,16.20326,1.76659E+18,STAR,-6.01E-05
1.23766E+18,341.5771788,0.335385548,19.30357,17.89194,17.16097,16.95255,16.74852,2.13936E+18,STAR,-0.00012773
1.23768E+18,45.01741394,0.834895338,18.8639,17.79022,17.70035,17.72441,17.78163,3.58499E+18,STAR,-0.000336933
1.23767E+18,187.3192133,4.91729701,16.8716,15.73046,15.31519,15.18087,15.13359,3.66258E+18,STAR,0.000270322
1.23765E+18,187.7596783,4.109270754,18.81572,17.64426,17.1514,16.95677,16.87231,3.66256E+18,STAR,0.000215897
1.23766E+18,225.7347394,7.804145314,18.4213,17.34298,16.96402,16.81879,16.77975,2.04472E+18,STAR,-0.000332155
1.23765E+18,311.1984826,-6.842552465,18.26291,15.82754,14.83357,14.4944,14.32852,2.15729E+18,STAR,2.75E-05
1.23767E+18,18.23963682,18.08895192,18.98653,17.5092,16.93581,16.74942,16.64022,3.50732E+18,STAR,-5.05E-05
1.23766E+18,138.8899979,10.99857062,18.47951,18.16712,18.43521,18.67677,18.92333,5.97417E+18,STAR,-4.51E-05
1.23766E+18,166.3909194,39.46833115,18.01576,16.40156,15.78099,15.53374,15.41759,3.21567E+18,STAR,-3.16E-05
1.23766E+18,344.0853053,-0.69765199,18.76719,17.2625,16.62708,16.36077,16.20347,3.53871E+18,STAR,-0.000367733
1.23766E+18,2.730142635,-0.08873991,17.34257,16.07472,15.58198,15.38382,15.31022,1.22724E+18,STAR,-0.000162743
1.23766E+18,247.4924648,25.39376602,16.72605,15.79483,15.49557,15.37907,15.35876,4.71545E+18,STAR,-0.000501516
1.23765E+18,123.7119128,-0.05109821,17.75895,16.0435,15.44561,15.25296,15.15543,2.31602E+18,STAR,7.89E-05
1.23766E+18,186.9079091,4.636416454,17.57969,16.32725,15.79947,15.57783,15.48352,3.66259E+18,STAR,0.00031833
1.23766E+18,198.6059631,59.97145285,17.48267,16.25279,15.85186,15.70863,15.66881,3.64469E+18,STAR,-0.000172939
1.23766E+18,237.8017795,37.24967466,19.1414,18.14151,17.82049,17.67173,17.63154,1.20877E+19,STAR,-0.000594057
1.23766E+18,356.1977195,-1.166654207,19.01155,18.11627,17.84329,17.74676,17.73785,2.14261E+18,STAR,-0.001088956
1.23768E+18,20.28361062,32.1641425,16.82857,15.81525,15.47808,15.35175,15.30477,2.2981E+18,STAR,-0.000163107
1.23767E+18,330.5234018,46.51592904,19.46656,18.35625,17.91416,17.67639,17.5314,2.88922E+18,STAR,-0.000705873
1.23766E+18,184.8455896,54.55859274,19.48787,18.50518,18.175,18.0282,18.00587,3.72115E+18,STAR,-6.79E-05
1.23766E+18,5.972061956,-1.079556769,19.0416,18.21751,18.50996,18.74734,18.92058,4.39101E+17,STAR,-3.15E-05
1.23766E+18,127.8181057,24.25184902,18.11338,16.63054,16.04551,15.8279,15.71571,2.60651E+18,STAR,-8.48E-05
1.23766E+18,166.0849008,39.65572076,14.96306,12.30177,12.05982,11.9757,12.75824,3.3777E+18,STAR,-0.000116718
1.23766E+18,119.7967201,25.76890287,17.79713,16.8582,16.60342,16.49874,16.47495,1.04501E+18,STAR,0.000645481
1.23766E+18,133.0350323,5.779182769,18.12655,16.61372,16.05853,15.89036,15.78436,2.60874E+18,STAR,0.000174496
1.23766E+18,134.8230472,26.1693731,17.47235,16.47407,16.37366,16.3999,16.4222,2.17651E+18,STAR,-0.000136711
1.23767E+18,242.0443098,10.53658738,16.90767,17.08614,17.45729,17.63203,17.76665,5.85817E+18,STAR,-0.000180324
1.23766E+18,228.4217811,50.30742345,19.47599,18.55779,18.29878,18.23116,18.22429,3.71215E+18,STAR,-0.000409784
1.23767E+18,355.4496193,7.981683921,17.7717,16.24079,15.59323,15.36131,15.22137,2.95211E+18,STAR,-0.000144313
1.23768E+18,27.22509565,11.14660477,18.87477,17.88833,17.55933,17.42498,17.42632,1.24446E+19,STAR,0.000116448
1.23767E+18,247.4283729,62.21766132,19.01366,17.04877,16.30349,16.04127,15.91492,2.87109E+18,STAR,-0.000134164
1.23766E+18,225.4717263,31.23565588,19.13055,17.8654,17.362,17.15557,17.0286,3.27645E+18,STAR,-0.00069647
1.23767E+18,119.0798688,10.17657634,17.98745,16.54594,15.97546,15.76258,15.65794,3.31029E+18,STAR,-2.11E-05
1.23767E+18,112.9926015,15.59544488,19.56602,18.36803,18.31297,18.34769,18.45977,3.0715E+18,STAR,0.000133479
1.23768E+18,24.15168525,-6.441651356,19.20478,18.25598,17.90024,17.77832,17.73848,8.06389E+18,STAR,0.000321198
1.23767E+18,163.1132939,22.16058294,17.66591,16.64628,16.28155,16.13618,16.09397,3.6603E+18,STAR,-0.000151376
1.23766E+18,115.04847,26.95779418,18.29595,17.31099,16.92867,16.77717,16.74082,1.24921E+19,STAR,-0.000274186
1.23767E+18,142.5235107,16.37049739,19.06414,18.1681,17.91914,17.79402,17.76721,1.07501E+19,STAR,-0.000422955
1.23766E+18,169.8920121,47.55255019,18.73894,17.70137,17.57105,17.53004,17.56184,3.62101E+18,STAR,-0.000254857
1.23767E+18,261.5155191,8.88307426,19.08502,18.80731,18.94399,18.97714,18.90286,3.17288E+18,STAR,-0.000579448
1.23765E+18,173.8181993,-0.043200785,17.02752,15.97521,15.61843,15.49868,15.4665,3.22238E+18,STAR,0.000125876
1.23767E+18,0.181163231,-5.829036489,17.04829,16.10875,15.8388,15.71839,15.70185,8.04704E+18,STAR,2.90E-05
1.23765E+18,351.4492195,-9.803817891,17.58815,16.13922,15.57826,15.35725,15.24781,3.54104E+18,STAR,-0.000230615
1.23766E+18,339.8095201,-0.052871032,17.32313,15.97288,15.4381,15.24081,15.17284,1.23966E+18,STAR,7.96E-05
1.23766E+18,357.0662266,0.606530694,19.25037,18.28241,18.0177,17.92184,17.88021,2.14276E+18,STAR,-0.000793716
1.23767E+18,0.31475519,-3.766872086,19.20999,17.96913,17.40946,17.20048,17.09298,2.95445E+18,STAR,-0.000371269
1.23765E+18,167.4556972,2.039559535,19.23916,16.97972,16.0786,15.77803,15.61082,3.6513E+18,STAR,3.02E-05
1.23766E+18,226.992374,31.77847592,18.86873,17.98407,17.72372,17.62584,17.58917,3.2764E+18,STAR,-0.000884011
1.23767E+18,311.3653152,2.94264798,18.32417,17.32059,16.92927,16.76727,16.70294,3.1695E+18,STAR,-0.000444927
1.23766E+18,231.2444517,52.97257393,19.59978,18.42074,17.96452,17.79594,17.73985,3.86082E+18,STAR,-0.000465594
1.23767E+18,169.9443738,-10.96676616,17.72267,16.01862,15.38073,15.1736,15.07127,3.2191E+18,STAR,5.68E-05
1.23765E+18,317.7888156,10.4200163,18.02058,16.60379,16.0111,15.8253,15.71583,2.12804E+18,STAR,-0.000163884
1.23767E+18,17.89594915,15.17784738,19.4199,18.06322,17.52128,17.33086,17.18956,3.15707E+18,STAR,2.24E-05
1.23767E+18,16.59751515,14.98626703,16.79798,15.74331,15.3742,15.21726,15.14394,3.15711E+18,STAR,-8.75E-05
1.23767E+18,153.5870766,31.1248108,19.42179,18.21754,18.34678,18.47453,18.50684,2.19904E+18,STAR,-0.000435877
1.23767E+18,64.3569695,15.51298753,18.4215,16.71932,15.91036,15.53789,15.31892,3.01742E+18,STAR,0.00022981
1.23767E+18,21.8025397,40.77286075,18.21411,16.59278,16.00541,15.80749,15.72807,2.63025E+18,STAR,-1.85E-05
1.23767E+18,162.1304188,28.12071277,19.21833,18.25424,17.86502,17.70091,17.63864,3.67388E+18,STAR,-1.99E-05
1.23765E+18,180.7969273,4.905457657,19.29981,18.60715,18.93393,19.1624,19.36345,9.48128E+17,STAR,0.001044106
1.23767E+18,38.5009601,24.53664457,16.60634,14.86281,14.19213,13.94991,13.84739,2.67854E+18,STAR,0.000104138
1.23766E+18,325.6070896,-8.818508354,19.07883,17.38829,16.74061,16.53345,16.41631,1.3252E+18,STAR,-0.000109883
1.23767E+18,107.5575608,30.61820292,19.29541,17.18382,16.25711,15.90829,15.68231,3.6098E+18,STAR,0.00012042
1.23766E+18,242.6298621,3.5462283,18.42218,17.47412,17.08851,16.929,16.87559,2.45225E+18,STAR,-0.000181733
1.23766E+18,192.41795,15.48667915,19.59373,18.68608,18.40793,18.28832,18.21661,6.09573E+18,STAR,0.000678857
1.23766E+18,194.2707232,39.46027761,19.30434,18.41565,18.07278,17.95418,17.88685,4.47676E+18,STAR,-0.00020735
1.23767E+18,71.36873582,22.37693325,18.69511,16.41272,15.2565,19.29575,14.38565,3.01865E+18,STAR,0.000126289
1.23767E+18,335.4546365,38.88122258,16.94377,15.83163,15.41475,15.23983,15.17017,2.9499E+18,STAR,-0.000350859
1.23765E+18,38.04288056,-9.611791689,17.32844,15.85998,15.34293,15.14988,15.09874,2.30473E+18,STAR,3.46E-05
1.23765E+18,228.9926868,-0.09657246,18.77789,17.51364,17.40811,17.3887,17.40093,3.51389E+17,STAR,-0.000272183
1.23766E+18,17.23049978,0.686122851,17.78069,16.81825,16.65244,16.58324,16.58014,2.60435E+18,STAR,0.000123852
1.23766E+18,192.442985,9.454933985,17.01322,16.09231,15.89713,15.82108,15.83945,3.33612E+18,STAR,0.000597698
1.23766E+18,215.607215,56.46708535,19.05155,17.65409,17.11619,16.94649,16.83187,2.75523E+18,STAR,-0.000533355
1.23766E+18,183.7305681,54.43914774,19.40519,18.46094,18.1659,18.05085,18.10552,3.72117E+18,STAR,-0.000745349
1.23766E+18,136.9578895,37.75879465,19.41725,18.26078,17.89587,17.76839,17.76358,3.5455E+18,STAR,-8.43E-05
1.23766E+18,142.4925403,47.31035761,19.39799,17.97222,17.41365,17.22961,17.09582,8.23622E+18,STAR,-0.000253314
1.23766E+18,175.6612281,57.46313769,18.25795,18.37474,18.7358,18.9908,19.33775,7.9851E+18,STAR,0.00044648
1.23767E+18,123.4696361,13.07648322,19.02857,17.28251,16.65993,16.46026,16.35639,2.7248E+18,STAR,9.64E-05
1.23766E+18,136.0537849,32.87832205,19.20057,18.17709,17.85077,17.7438,17.73279,1.43217E+18,STAR,3.14E-05
1.23765E+18,133.5614362,1.862539217,15.99006,14.65621,14.24172,14.135,13.84707,3.25166E+18,STAR,2.03E-05
1.23767E+18,119.1505917,15.6741692,18.83759,17.66261,17.22239,17.05003,16.98346,2.34191E+18,STAR,0.00025142
1.23766E+18,234.6545507,49.77875665,17.40896,16.52118,16.26289,16.16742,16.14469,7.57639E+18,STAR,-0.000508542
1.23765E+18,181.3154635,1.559889424,17.75875,16.73215,16.39456,16.29704,16.2534,5.82157E+17,STAR,0.000373209
1.23766E+18,10.54908334,0.344738101,19.16108,17.95593,17.36788,17.21389,17.11862,2.14384E+18,STAR,-0.000219499
1.23766E+18,198.2797278,40.57938369,18.68698,17.65139,17.61687,17.66887,17.67039,3.79211E+18,STAR,-0.000124911
1.23767E+18,247.8654146,11.62160113,18.64675,17.41042,17.30486,17.29449,17.28272,2.85197E+18,STAR,-0.000198468
1.23767E+18,24.07654936,23.03852062,19.11471,18.01799,17.58768,17.39975,17.34392,2.30141E+18,STAR,-0.000240183
1.23767E+18,339.8909314,23.08366543,18.94013,17.69271,17.23141,17.06684,17.0116,2.53563E+18,STAR,-0.000439768
1.23767E+18,120.3553464,15.22470982,17.32198,16.10426,16.03576,16.05857,16.14993,2.55142E+18,STAR,0.000145399
1.23767E+18,186.3350421,33.95546663,18.93298,17.94767,17.69336,17.58596,17.52825,1.15372E+19,STAR,-0.000460517
1.23767E+18,203.1049182,33.45831417,18.20274,17.28101,17.01933,16.9506,16.95411,1.15496E+19,STAR,-0.000215563
1.23765E+18,164.4157628,0.757637418,17.79694,16.69482,16.31643,16.19426,16.14734,3.10919E+17,STAR,-0.000143804
1.23766E+18,336.5101813,0.261035439,18.64626,17.49127,17.57047,17.67358,17.76909,7.5784E+17,STAR,-0.000610989
1.23766E+18,114.1348303,42.70225806,19.3117,17.87966,17.23143,16.97436,16.84359,3.6311E+18,STAR,0.000115361
1.23765E+18,197.8146641,3.528494836,19.57644,18.36506,18.252,18.21851,18.24129,5.9121E+17,STAR,-0.000468049
1.23767E+18,180.9078599,30.97028676,18.68578,16.3046,15.31476,14.95959,14.79393,3.58162E+18,STAR,-0.000101221
1.23768E+18,7.300845456,-6.040662384,18.51511,17.60421,17.24562,17.0943,17.07899,8.05259E+18,STAR,-0.000375506
1.23766E+18,357.1927085,38.54834722,18.11987,16.59436,15.89305,15.61213,15.43175,2.11898E+18,STAR,-1.56E-05
1.23767E+18,220.6531708,24.10133712,19.38953,18.11238,17.63741,17.46286,17.39087,2.40957E+18,STAR,-0.00012977
1.23766E+18,162.7694652,15.00930274,18.85547,16.76834,15.93235,15.66685,15.50747,3.71554E+18,STAR,-3.20E-05
1.23766E+18,230.0250107,8.057583151,16.36967,16.01221,16.28587,16.51581,16.7581,3.26752E+18,STAR,3.02E-05
1.23766E+18,255.7891022,29.53080929,18.68652,17.69223,17.20937,17.0663,16.87212,3.16165E+18,STAR,-0.001102652
1.23765E+18,111.8497345,34.88818905,18.45933,16.98912,16.3877,16.14995,16.04344,2.31154E+18,STAR,-3.18E-05
1.23766E+18,339.6329841,12.88842104,16.72404,15.54111,15.44492,15.46985,15.53135,2.13027E+18,STAR,-0.000686257
1.23766E+18,29.50995939,-0.281715313,19.59356,18.66423,18.4726,18.38405,18.33682,8.25519E+18,STAR,-0.000429189
1.23767E+18,173.1013024,0.467813977,18.52296,17.17416,16.64989,16.42673,16.34359,3.23932E+18,STAR,-2.98E-05
1.23765E+18,11.30173335,15.12503649,19.12306,18.01539,17.63013,17.47576,17.39452,2.13485E+18,STAR,-0.000712932
1.23766E+18,91.92745443,-1.010541987,19.09554,19.18011,19.49482,19.69933,20.03111,1.40629E+18,STAR,-0.000409573
1.23768E+18,321.4763494,2.404714859,19.51789,18.62239,18.23992,18.07192,18.03016,5.79068E+18,STAR,-0.000148142
1.23766E+18,183.7948819,7.55300116,16.84716,15.97451,15.7095,15.59492,15.57757,1.82862E+18,STAR,0.000234963
1.23768E+18,358.9401146,28.07302816,19.05279,18.14031,17.84434,17.73682,17.71172,7.33093E+18,STAR,-0.000541693
1.23766E+18,225.0702125,34.12000914,18.92919,17.83586,17.38907,17.20981,17.13298,3.73252E+18,STAR,-0.000288632
1.23766E+18,124.9870894,36.69834571,19.0137,17.53595,16.99755,16.79258,16.70262,3.00618E+18,STAR,-8.40E-05
1.23767E+18,106.9074549,40.224599,18.86186,18.8648,19.2245,19.52892,19.98902,3.31363E+18,STAR,-6.40E-05
1.23766E+18,182.0016093,41.04812206,18.47527,17.6437,17.37268,17.27409,17.23228,9.43731E+18,STAR,-0.000574196
1.23767E+18,171.9644432,-8.084384238,17.86382,16.36568,15.80081,15.61697,15.54667,3.22125E+18,STAR,0.000189735
1.23765E+18,149.9315083,-0.164529381,18.9693,17.46054,16.91936,16.73101,16.68096,3.21111E+18,STAR,0.000394619
1.23766E+18,206.2739771,9.769768929,17.89194,16.27657,15.6632,15.44291,15.3168,3.26865E+18,STAR,-5.18E-05
1.23768E+18,32.55614308,-2.552104401,19.40823,18.5458,18.19637,18.07914,18.01186,4.89328E+18,STAR,3.10E-05
1.23766E+18,181.9280848,40.95059493,16.4875,15.0106,14.41405,14.19041,14.11134,2.76082E+18,STAR,-6.85E-05
1.23765E+18,112.5103743,36.73835811,19.02418,18.06907,17.68902,17.54049,17.48946,1.05453E+19,STAR,-0.00019128
1.23767E+18,128.230023,-4.512862259,17.55424,16.92391,16.48507,15.62141,15.0486,3.16044E+18,STAR,0.00029927
1.23766E+18,156.9001331,9.080936567,19.47466,18.3028,17.77608,17.48657,17.36518,3.23035E+18,STAR,0.000472954
1.23766E+18,336.9361783,12.66514495,18.37854,17.06532,16.52048,16.29663,16.17163,3.52303E+18,STAR,-0.000430977
1.23767E+18,38.84976531,24.57983154,16.63437,15.43793,14.95656,14.76473,14.68636,2.67853E+18,STAR,-2.23E-06
1.23766E+18,142.8705224,30.66006806,18.99776,18.06979,17.78015,17.65872,17.66961,1.28095E+19,STAR,0.000336872
1.23766E+18,332.5467608,-0.655715564,18.10455,16.94308,16.78487,16.74972,16.74938,4.21174E+17,STAR,-0.000404111
1.23767E+18,195.3832724,29.35830954,19.29488,18.42897,18.09901,17.93667,17.8994,2.26432E+18,STAR,-0.000141362
1.23766E+18,162.6656766,59.18039689,17.86503,16.87763,16.59909,16.49907,16.4833,9.21574E+18,STAR,-0.000571942
1.23768E+18,38.08394038,1.189250062,18.30234,16.99385,16.52505,16.3493,16.3156,1.20599E+18,STAR,9.33E-05
1.23766E+18,301.1382755,76.08566009,19.07813,17.24881,16.38738,16.03303,15.80515,1.86908E+18,STAR,-0.000102103
1.23765E+18,223.5210987,-1.085742453,17.36507,16.06665,16.11095,16.17858,16.2307,3.73132E+18,STAR,0.000584172
1.23767E+18,121.579266,7.618610555,19.32756,18.31072,18.16819,18.15413,18.2152,2.33752E+18,STAR,0.000132
1.23766E+18,224.8361985,11.39131435,18.66623,16.99666,16.29372,16.01466,15.84381,3.83709E+18,STAR,-1.27E-05
1.23767E+18,115.2153715,65.36934159,17.40753,16.2973,15.95282,15.84273,15.8202,3.31471E+18,STAR,-0.000209299
1.23766E+18,336.0183,0.106551575,16.48635,15.48222,15.14337,15.02875,14.97757,1.2803E+18,STAR,-0.000313459
1.23766E+18,347.1954947,13.99565803,17.08931,16.00381,15.58594,15.40226,15.32995,8.36587E+17,STAR,-0.000323887
1.23766E+18,29.41004507,0.668736476,18.68896,17.31951,16.85541,16.70558,16.64307,8.25527E+18,STAR,5.49E-05
1.23767E+18,120.1509325,9.128132434,15.81378,14.74203,14.48245,14.41586,14.44773,3.31016E+18,STAR,0.000413282
1.23765E+18,184.7221966,3.075027372,18.03206,16.78783,16.69318,16.67802,16.66784,5.83378E+17,STAR,-0.000191117
1.23766E+18,251.900527,34.7625646,17.34957,16.32336,15.84889,15.69986,15.65203,3.89233E+18,STAR,-0.000193972
1.23765E+18,149.5129278,0.296310368,17.18955,15.68614,15.16531,14.99597,14.92712,3.21118E+18,STAR,0.000115983
1.23765E+18,156.9319938,-0.489130442,19.25981,19.13511,19.50545,19.75858,20.20325,4.31453E+18,STAR,-2.01E-05
1.23766E+18,311.5729576,-1.178940551,17.51461,15.74934,15.12893,14.93283,14.86252,2.14824E+18,STAR,-5.28E-05
1.23767E+18,132.9149113,11.70300052,16.91258,15.84652,15.5409,15.44866,15.42541,3.00292E+18,STAR,3.50E-05
1.23767E+18,265.6432548,25.55687604,18.23624,16.97413,16.54882,16.39833,16.36308,2.47033E+18,STAR,-0.000172247
1.23766E+18,54.73277135,-0.159831745,19.12445,17.2328,16.36509,15.98593,15.79933,8.25407E+18,STAR,8.71E-05
1.23767E+18,263.7484213,45.17969189,18.96527,17.37338,16.76353,16.55556,16.46624,3.15154E+18,STAR,-0.000339993
1.23767E+18,192.6331452,3.598180588,18.69738,17.68861,17.25875,17.08336,16.98999,9.53651E+17,STAR,0.000225716
1.23767E+18,186.0168067,17.54954387,19.54073,17.54657,17.02841,16.73885,16.66467,2.92413E+18,STAR,0.001747467
1.23766E+18,237.6466614,40.43296353,15.16595,15.54224,16.06747,16.45094,16.79251,5.60274E+18,STAR,-4.32E-05
1.23765E+18,142.6151838,55.58873326,17.94639,16.97365,16.61122,16.4591,16.42015,9.22348E+18,STAR,-0.00010078
1.23767E+18,193.3001458,29.90577009,19.44752,18.50799,18.23836,18.14457,18.17449,3.64353E+18,STAR,0.000199427
1.23768E+18,325.1244812,-3.614399735,19.39718,18.51323,18.16956,18.07444,18.04627,4.92481E+18,STAR,-0.000574836
1.23767E+18,223.4003265,22.58528832,17.73363,16.83524,16.52395,16.40206,16.39068,6.77906E+18,STAR,-0.0001686
1.23766E+18,164.0729719,50.88921759,18.92123,18.6043,18.87265,18.75885,18.35602,9.86451E+17,STAR,-0.000397422
1.23766E+18,197.2656583,11.23311397,19.40708,18.53506,18.22698,18.11956,18.08166,6.10474E+18,STAR,0.000296995
1.23765E+18,197.6902366,0.143620833,18.5585,17.18439,16.64937,16.45155,16.3635,8.3949E+18,STAR,-3.41E-06
1.23767E+18,140.0101498,22.33988348,18.67346,17.38209,16.85978,16.63999,16.51943,2.59421E+18,STAR,-0.000366449
1.23765E+18,198.5340567,0.043023313,19.26637,18.14542,17.72457,17.57133,17.50683,3.32277E+17,STAR,-3.46E-05
1.23767E+18,262.0702863,7.810839204,18.0536,18.15384,18.54936,18.85337,19.07503,3.17284E+18,STAR,-2.13E-05
1.23766E+18,66.25609254,33.12986509,16.81296,15.38106,14.96899,14.82983,14.7667,1.4109E+18,STAR,-5.15E-05
1.23766E+18,7.998070453,-0.186961985,18.2766,17.40492,17.04781,16.92857,16.90526,1.05947E+19,STAR,0.000633416
1.23765E+18,241.5058507,52.17547791,17.93732,17.02748,16.70486,16.61516,16.5874,6.99234E+17,STAR,-0.000664642
1.23767E+18,129.1636643,15.92013284,18.91671,17.31548,16.62771,16.33944,16.19042,3.59058E+18,STAR,8.89E-05
1.23767E+18,33.28608752,23.29038315,19.34118,17.79783,17.17921,16.94953,16.83658,2.30376E+18,STAR,0.000135626
1.23767E+18,180.0478628,28.62803222,18.46454,17.60903,17.33801,17.23786,17.21456,7.20828E+18,STAR,-0.000234313
1.23767E+18,90.04123866,65.11324422,18.45546,17.00002,16.37831,16.15314,15.98702,2.58853E+18,STAR,-0.00034575
1.23766E+18,339.5178238,0.272171911,17.82432,16.89281,16.60096,16.47355,16.43303,1.03011E+19,STAR,-0.000639868
1.23767E+18,121.2476378,7.322314891,18.56495,17.50502,17.22838,17.14786,17.14531,2.315E+18,STAR,0.000229821
1.23768E+18,45.92591479,0.886154231,18.25063,17.87897,18.11881,18.31918,18.59662,8.16855E+18,STAR,-1.26E-05
1.23767E+18,182.8348001,28.76240726,16.65023,15.43078,15.28258,15.25279,15.23523,2.51084E+18,STAR,-0.000470146
1.23766E+18,335.5617006,0.868593037,17.95832,16.86099,16.43905,16.29427,16.22021,1.28703E+18,STAR,-0.000126498
1.23767E+18,162.0808999,23.01768007,19.0894,18.22908,17.94077,17.84429,17.83526,7.22498E+18,STAR,-1.91E-05
1.23766E+18,180.3537176,37.5490858,19.29464,18.4269,18.09557,17.94868,17.89064,5.23446E+18,STAR,-0.000158606
1.23766E+18,242.0795944,4.277399874,18.48346,17.15679,16.51881,16.24636,16.08786,2.44885E+18,STAR,-7.73E-06
1.23766E+18,113.2522013,42.30587262,19.12466,18.10421,17.76089,17.65515,17.6551,1.19978E+19,STAR,-7.49E-05
1.23766E+18,228.927889,6.572704916,18.63088,17.18539,16.63215,16.43256,16.34945,3.067E+18,STAR,-0.000268246
1.23766E+18,192.4195168,40.9663183,17.91822,17.86413,18.27729,18.56131,18.95737,5.2952E+18,STAR,-0.000548965
1.23767E+18,217.187654,27.35133367,19.44037,18.46596,18.08377,17.87948,17.84464,3.83258E+18,STAR,-0.000212375
1.23767E+18,178.6136042,5.145076691,19.39474,16.93107,15.79934,15.37495,15.15378,3.65585E+18,STAR,-0.000148407
1.23766E+18,158.9232578,45.10270619,19.57992,17.92264,17.28173,17.03544,16.94708,2.87907E+18,STAR,-0.000135857
1.23768E+18,46.34288313,0.892331279,16.92176,15.97511,15.69416,15.57121,15.52656,8.16858E+18,STAR,0.000380133
1.23767E+18,311.5841307,16.51342509,17.60393,16.38387,16.15096,16.05626,16.09733,2.53338E+18,STAR,-0.000108574
1.23766E+18,180.9912394,15.16636745,19.19131,17.99585,17.52502,17.34196,17.30247,1.98621E+18,STAR,0.000112195
1.23768E+18,354.297156,32.22899133,18.49358,17.44096,17.01662,16.85625,16.79603,8.03668E+18,STAR,-0.000153639
1.23765E+18,126.6078705,47.71961847,18.22679,17.30696,17.00163,16.87394,16.86108,4.16144E+18,STAR,2.93E-05
